source_id,source_artifact_id,provided_internal_id,frozen_canonical_id,benchmark_id,canonical_id,benchmark_identity_if_any,package_relative_path,recovered,complete,mapping_confidence,in_scope_current_master,cross_source_overlap,source_release_membership,benchmark_primary_membership,source_release_only,release_fidelity,package_tree_sha256,sanitized_package_tree_sha256,package_archive_sha256,secret_review_status,exact_public_candidate,sanitized_public_candidate,blocked,files_modified,notes
SRC002,smp_170:funimation,smp_170:funimation,UASSB_00040812,ASB04_004834,UASSB_00040812,ASB04_004834,packages/smp_170/funimation,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,a1cb508ce81feee69c21b164366eac518ed9e9b8338e3c9f16fb8cee6151554c,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:geforce-now,smp_170:geforce-now,UASSB_00040816,ASB04_006745,UASSB_00040816,ASB04_006745,packages/smp_170/geforce-now,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,1d9e7c73853d3e8c460c7c24d32d817b0bf23a8ee9c4b961b26ede7e3e911eb0,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:google-analytics,smp_170:google-analytics,UASSB_00040832,ASB04_002118,UASSB_00040832,ASB04_002118,packages/smp_170/google-analytics,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,4e292eeb97e534611ff999c5c7763b795f2ebb18ba3b999fafb49f1a730d2025,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:google-news,smp_170:google-news,UASSB_00040844,ASB04_003260,UASSB_00040844,ASB04_003260,packages/smp_170/google-news,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,02f3048795abf12214ca5d546e5baffb1702edbb37619584d024a7d105428dd3,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:grammarly,smp_170:grammarly,UASSB_00040853,ASB04_000181,UASSB_00040853,ASB04_000181,packages/smp_170/grammarly,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,8b41fa87cbe75f5c069db377305311d9cd25ecdc90ef7ba58cee5379555e1f19,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:grubhub,smp_170:grubhub,UASSB_00040857,ASB04_004894,UASSB_00040857,ASB04_004894,packages/smp_170/grubhub,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,20763654474182a77c7b8cb4aae8d96521b4d35cce4c7d1664972f20e4bf8a28,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:hashnode,smp_170:hashnode,UASSB_00040861,ASB04_003859,UASSB_00040861,ASB04_003859,packages/smp_170/hashnode,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,c8cd3e0df7109e9b27089bcc4e3db058a56528621c1a6cba20bd5ba765b2081e,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:hemingway,smp_170:hemingway,UASSB_00040870,ASB04_004634,UASSB_00040870,ASB04_004634,packages/smp_170/hemingway,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,145bf58ab259e669c783750878b618864807151c5bbf2f29e123e015675e6eec,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:heygen,smp_170:heygen,UASSB_00040872,ASB04_005883,UASSB_00040872,ASB04_005883,packages/smp_170/heygen,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,a50792bdfed519f0ef3240d651f22df395db4983056a185cf6f36464ebd89416,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:homeadvisor,smp_170:homeadvisor,UASSB_00040873,ASB04_002485,UASSB_00040873,ASB04_002485,packages/smp_170/homeadvisor,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,4bb0fba58239111cce6a3b17e179cbef5d169b920d08683505e03a8f5fab762f,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:humble-bundle,smp_170:humble-bundle,UASSB_00040879,ASB04_003162,UASSB_00040879,ASB04_003162,packages/smp_170/humble-bundle,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,edaf8058ce9f285e981df14c1a58bb02cdac3e0ff191636216564f1b3c0d9d34,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:hungryroot,smp_170:hungryroot,UASSB_00040880,ASB04_005967,UASSB_00040880,ASB04_005967,packages/smp_170/hungryroot,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,15f4590179d903092d11d0e45f667361c7c1cbf7a4515dbdd8d229688b67049e,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:indeed,smp_170:indeed,UASSB_00040882,ASB04_006895,UASSB_00040882,ASB04_006895,packages/smp_170/indeed,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,7f652ded58276fb84436e00bdad355411e85ff9623b19ee0297c231797ca0b97,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:invision,smp_170:invision,UASSB_00040888,ASB04_001723,UASSB_00040888,ASB04_001723,packages/smp_170/invision,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,db33c717beecf4b4760ae06398bbae830d742b9cd4017eab7e417fe9757df1be,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:itch-io,smp_170:itch-io,UASSB_00040890,ASB04_005835,UASSB_00040890,ASB04_005835,packages/smp_170/itch-io,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,b7f4cc79e2b87481d6abc684e6da7cd57b6c42a7d546504d82dc0f1bfd75f42b,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:kayak,smp_170:kayak,UASSB_00040894,ASB04_000597,UASSB_00040894,ASB04_000597,packages/smp_170/kayak,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,ae87cb3bb4d310452f98a6b6c7deab7a6ec0a017426f9342676b1c08f1e613e4,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:kindle,smp_170:kindle,UASSB_00040897,ASB04_006185,UASSB_00040897,ASB04_006185,packages/smp_170/kindle,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,62e07188c1a650c58bcd148cc0a266251ea52cc338294137d4231b1a936f52fc,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:labcorp,smp_170:labcorp,UASSB_00040900,ASB04_003145,UASSB_00040900,ASB04_003145,packages/smp_170/labcorp,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,dfb8d778fffb0fa701025ec336bbedfd380812a1445083af59f4de312b88571e,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:lawpay,smp_170:lawpay,UASSB_00040904,ASB04_004290,UASSB_00040904,ASB04_004290,packages/smp_170/lawpay,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,00c9f1ca2f63039753fe35d377cb561f7f3023526ca06691cc36db65969de04b,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:linkedin,smp_170:linkedin,UASSB_00040909,ASB04_007399,UASSB_00040909,ASB04_007399,packages/smp_170/linkedin,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,672cdeee2e1acce5989a08ce908d973d5067200db95730579aa610b0452c074e,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:mdlive,smp_170:mdlive,UASSB_00040925,ASB04_006769,UASSB_00040925,ASB04_006769,packages/smp_170/mdlive,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,0634f44c62ad27ea67f00e9063036d7e5c034804c5fc22e6f68292fce82e5253,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:medium,smp_170:medium,UASSB_00040926,ASB04_006503,UASSB_00040926,ASB04_006503,packages/smp_170/medium,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,ee64267b4d8af92bef4b985b55ae08ed0029d42e4a0cf97ec667d3658dd0f216,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:mercury,smp_170:mercury,UASSB_00040928,ASB04_003197,UASSB_00040928,ASB04_003197,packages/smp_170/mercury,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,0e93a946e9b4a89b083f8601dbaec19786f3eb419eb27d73e72cab3c3c46eb4d,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:newegg,smp_170:newegg,UASSB_00040957,ASB04_001502,UASSB_00040957,ASB04_001502,packages/smp_170/newegg,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,73355eb9d3e653e2cdff57e9c783bac0bb73c51882efcca7f6a339610a5a901b,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:nextdoor,smp_170:nextdoor,UASSB_00040959,ASB04_006713,UASSB_00040959,ASB04_006713,packages/smp_170/nextdoor,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,b6720ecea80e3615f1e8a04f207ec41afd7cb1b26eb70de876ed05da645667ba,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:nike-run-club,smp_170:nike-run-club,UASSB_00040960,ASB04_001437,UASSB_00040960,ASB04_001437,packages/smp_170/nike-run-club,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,c5fd3230f50ec6b6d6f5db1108a7c41950384026bff831664958fe10364e7ada,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:offerpad,smp_170:offerpad,UASSB_00040968,ASB04_005545,UASSB_00040968,ASB04_005545,packages/smp_170/offerpad,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,567c469878effd0e8fc4d76ab3566d08820d5caf4619d06185298e8f96c0c792,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:outlook,smp_170:outlook,UASSB_00040972,ASB04_004774,UASSB_00040972,ASB04_004774,packages/smp_170/outlook,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,b53a9d8df3e8631f382ecb4378c6858e373a2c6ba30d75100359ac215686acff,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:pandadoc,smp_170:pandadoc,UASSB_00040974,ASB04_001046,UASSB_00040974,ASB04_001046,packages/smp_170/pandadoc,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,9bc1a0b3446a2fc9380a55b6c5344329215d971df9124704082232fe322ad168,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:pandora,smp_170:pandora,UASSB_00040975,ASB04_007273,UASSB_00040975,ASB04_007273,packages/smp_170/pandora,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,46b12f7c7eaea4bd0134e2d3298af30d2de14bf208e512d8d9038863a1122a2f,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:peacock,smp_170:peacock,UASSB_00040978,ASB04_006106,UASSB_00040978,ASB04_006106,packages/smp_170/peacock,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,0aae0c5f328589021c14f7c5b09c161fb43c5957340b04c0a7846c8123abd8d6,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:philips-hue,smp_170:philips-hue,UASSB_00040983,ASB04_005915,UASSB_00040983,ASB04_005915,packages/smp_170/philips-hue,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,0a521c7edfb00b609cf17ddfa8051e747295ebe924cae5c1500bcd581bd4abfa,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:playstation,smp_170:playstation,UASSB_00040988,ASB04_006275,UASSB_00040988,ASB04_006275,packages/smp_170/playstation,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,c3dcd62ade515268d3016bea057f6e565442e2d97adb48ecec978e1d388527e4,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:policygenius,smp_170:policygenius,UASSB_00040991,ASB04_001505,UASSB_00040991,ASB04_001505,packages/smp_170/policygenius,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,21ebe77e043e0aae9918536bbdd4dbc5caf0cec9d751f02fb6b98e4f326d318e,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:progressive,smp_170:progressive,UASSB_00040995,ASB04_002631,UASSB_00040995,ASB04_002631,packages/smp_170/progressive,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,35e2682a53f0ca654c83d1a56cf4d565727a45381b532d118fab1755d1fd79d7,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:repairpal,smp_170:repairpal,UASSB_00041008,ASB04_004635,UASSB_00041008,ASB04_004635,packages/smp_170/repairpal,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,c0ad7c7df094379de91f9376e7b04d47aa83a99a1e8e4b6825f8171a39781f7a,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:reuters,smp_170:reuters,UASSB_00041010,ASB04_001042,UASSB_00041010,ASB04_001042,packages/smp_170/reuters,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,c3a30f92fc95171d8795e06dabe77d42c433f9ebe844b3376c025c01619ba519,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:roblox,smp_170:roblox,UASSB_00041019,ASB04_005448,UASSB_00041019,ASB04_005448,packages/smp_170/roblox,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,b05256654685ce253f389e0ec7ca11d7be98ff27643b60b02ede821fdf725024,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:rover,smp_170:rover,UASSB_00041023,ASB04_000979,UASSB_00041023,ASB04_000979,packages/smp_170/rover,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,feaf2a0be39cb8b59d14ca3382970fc4df534442984c5ed621ae3f0fb83ddb65,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:sephora,smp_170:sephora,UASSB_00041032,ASB04_003157,UASSB_00041032,ASB04_003157,packages/smp_170/sephora,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,e4aae528e3070c4db0b2ba1bcd9f62fd0ef06f907982710f672c690b41d91b4f,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:spotify,smp_170:spotify,UASSB_00041046,ASB04_003206,UASSB_00041046,ASB04_003206,packages/smp_170/spotify,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,7b8cca84bca2b3048918806165639886e7bdc3a48763bffc8993948fd09a7908,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:sprout-social,smp_170:sprout-social,UASSB_00041047,ASB04_001614,UASSB_00041047,ASB04_001614,packages/smp_170/sprout-social,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,7bd9e5c3e04f653265b4050a72147646e8d3b4569ba43d2f7aca7de41d816b3b,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:statefarm,smp_170:statefarm,UASSB_00041050,ASB04_003218,UASSB_00041050,ASB04_003218,packages/smp_170/statefarm,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,86fa2a703b1fa9400fce905a17119c3e8544326b70b670f411c0afd0058057dc,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:teladoc,smp_170:teladoc,UASSB_00041062,ASB04_007327,UASSB_00041062,ASB04_007327,packages/smp_170/teladoc,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,a44c0533c0ba7b486f0cd5435d45018f19b5b5fa105d52f58477e8e81020aea0,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:thumbtack,smp_170:thumbtack,UASSB_00041066,ASB04_005148,UASSB_00041066,ASB04_005148,packages/smp_170/thumbtack,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,78ad2b00d04118f99a4fa3961d68bbd265ee422aedc4e06add63ab9b67422b39,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:tidal,smp_170:tidal,UASSB_00041067,ASB04_001038,UASSB_00041067,ASB04_001038,packages/smp_170/tidal,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,0401cfb093d0890e16e93d13c17e5b31e6d8ed454e0e5f82c66e70b19d91fee7,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:turo,smp_170:turo,UASSB_00041075,ASB04_001511,UASSB_00041075,ASB04_001511,packages/smp_170/turo,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,98d96251bf6285276334fa8923d3c73b8f368a47fab3419c595e4a32ce180905,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:upstash,smp_170:upstash,UASSB_00041086,ASB04_005070,UASSB_00041086,ASB04_005070,packages/smp_170/upstash,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,2db6beb09030b23263c28ee28bc098046a0f5499b165dc4e9cf1ba8cb5baaac8,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:vanguard,smp_170:vanguard,UASSB_00041088,ASB04_002684,UASSB_00041088,ASB04_002684,packages/smp_170/vanguard,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,a7d8ac691ca90a85fc3ff3f3d0c5e9f74c7e5c443dcb315faa00e4a3d2f4dba9,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:vercel,smp_170:vercel,UASSB_00041090,ASB04_003177,UASSB_00041090,ASB04_003177,packages/smp_170/vercel,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,182ace8f3aa28dc32ea6ded98a6afc1ff0ad7a6341e437d41240d741efde8112,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:vrbo,smp_170:vrbo,UASSB_00041092,ASB04_001628,UASSB_00041092,ASB04_001628,packages/smp_170/vrbo,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,df929c48b7917141cae44ff1fe903dc79522fa56d1f1b028c4843ccfe93bb03b,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
SRC002,smp_170:walgreens,smp_170:walgreens,UASSB_00041095,ASB04_004271,UASSB_00041095,ASB04_004271,packages/smp_170/walgreens,yes,yes,HIGH,yes,no,true,true,no,EXACT_TO_PRESERVED_SNAPSHOT,f44e6475c72dfe374f8c63ae37c9d5c896ac6536f5a6a3f90865ed581d850813,,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,NO_CONFIRMED_SECRET,yes,no,no,,explicit task authorization; package bytes preserved relative to the author-provided snapshot
