benchmark_id,canonical_id,source_id,source_artifact_id,package_archive,package_relative_path,package_status,release_fidelity,package_tree_sha256,package_archive_sha256,benchmark_primary_membership,source_release_membership
ASB04_005545,UASSB_00040968,SRC002,smp_170:offerpad,SRC002_packages.tar.gz,packages/smp_170/offerpad,available,EXACT_TO_PRESERVED_SNAPSHOT,567c469878effd0e8fc4d76ab3566d08820d5caf4619d06185298e8f96c0c792,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004774,UASSB_00040972,SRC002,smp_170:outlook,SRC002_packages.tar.gz,packages/smp_170/outlook,available,EXACT_TO_PRESERVED_SNAPSHOT,b53a9d8df3e8631f382ecb4378c6858e373a2c6ba30d75100359ac215686acff,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001046,UASSB_00040974,SRC002,smp_170:pandadoc,SRC002_packages.tar.gz,packages/smp_170/pandadoc,available,EXACT_TO_PRESERVED_SNAPSHOT,9bc1a0b3446a2fc9380a55b6c5344329215d971df9124704082232fe322ad168,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007273,UASSB_00040975,SRC002,smp_170:pandora,SRC002_packages.tar.gz,packages/smp_170/pandora,available,EXACT_TO_PRESERVED_SNAPSHOT,46b12f7c7eaea4bd0134e2d3298af30d2de14bf208e512d8d9038863a1122a2f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006106,UASSB_00040978,SRC002,smp_170:peacock,SRC002_packages.tar.gz,packages/smp_170/peacock,available,EXACT_TO_PRESERVED_SNAPSHOT,0aae0c5f328589021c14f7c5b09c161fb43c5957340b04c0a7846c8123abd8d6,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005915,UASSB_00040983,SRC002,smp_170:philips-hue,SRC002_packages.tar.gz,packages/smp_170/philips-hue,available,EXACT_TO_PRESERVED_SNAPSHOT,0a521c7edfb00b609cf17ddfa8051e747295ebe924cae5c1500bcd581bd4abfa,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006275,UASSB_00040988,SRC002,smp_170:playstation,SRC002_packages.tar.gz,packages/smp_170/playstation,available,EXACT_TO_PRESERVED_SNAPSHOT,c3dcd62ade515268d3016bea057f6e565442e2d97adb48ecec978e1d388527e4,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001505,UASSB_00040991,SRC002,smp_170:policygenius,SRC002_packages.tar.gz,packages/smp_170/policygenius,available,EXACT_TO_PRESERVED_SNAPSHOT,21ebe77e043e0aae9918536bbdd4dbc5caf0cec9d751f02fb6b98e4f326d318e,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_002631,UASSB_00040995,SRC002,smp_170:progressive,SRC002_packages.tar.gz,packages/smp_170/progressive,available,EXACT_TO_PRESERVED_SNAPSHOT,35e2682a53f0ca654c83d1a56cf4d565727a45381b532d118fab1755d1fd79d7,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004635,UASSB_00041008,SRC002,smp_170:repairpal,SRC002_packages.tar.gz,packages/smp_170/repairpal,available,EXACT_TO_PRESERVED_SNAPSHOT,c0ad7c7df094379de91f9376e7b04d47aa83a99a1e8e4b6825f8171a39781f7a,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001042,UASSB_00041010,SRC002,smp_170:reuters,SRC002_packages.tar.gz,packages/smp_170/reuters,available,EXACT_TO_PRESERVED_SNAPSHOT,c3a30f92fc95171d8795e06dabe77d42c433f9ebe844b3376c025c01619ba519,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005448,UASSB_00041019,SRC002,smp_170:roblox,SRC002_packages.tar.gz,packages/smp_170/roblox,available,EXACT_TO_PRESERVED_SNAPSHOT,b05256654685ce253f389e0ec7ca11d7be98ff27643b60b02ede821fdf725024,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_000979,UASSB_00041023,SRC002,smp_170:rover,SRC002_packages.tar.gz,packages/smp_170/rover,available,EXACT_TO_PRESERVED_SNAPSHOT,feaf2a0be39cb8b59d14ca3382970fc4df534442984c5ed621ae3f0fb83ddb65,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003157,UASSB_00041032,SRC002,smp_170:sephora,SRC002_packages.tar.gz,packages/smp_170/sephora,available,EXACT_TO_PRESERVED_SNAPSHOT,e4aae528e3070c4db0b2ba1bcd9f62fd0ef06f907982710f672c690b41d91b4f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003206,UASSB_00041046,SRC002,smp_170:spotify,SRC002_packages.tar.gz,packages/smp_170/spotify,available,EXACT_TO_PRESERVED_SNAPSHOT,7b8cca84bca2b3048918806165639886e7bdc3a48763bffc8993948fd09a7908,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001614,UASSB_00041047,SRC002,smp_170:sprout-social,SRC002_packages.tar.gz,packages/smp_170/sprout-social,available,EXACT_TO_PRESERVED_SNAPSHOT,7bd9e5c3e04f653265b4050a72147646e8d3b4569ba43d2f7aca7de41d816b3b,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003218,UASSB_00041050,SRC002,smp_170:statefarm,SRC002_packages.tar.gz,packages/smp_170/statefarm,available,EXACT_TO_PRESERVED_SNAPSHOT,86fa2a703b1fa9400fce905a17119c3e8544326b70b670f411c0afd0058057dc,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007327,UASSB_00041062,SRC002,smp_170:teladoc,SRC002_packages.tar.gz,packages/smp_170/teladoc,available,EXACT_TO_PRESERVED_SNAPSHOT,a44c0533c0ba7b486f0cd5435d45018f19b5b5fa105d52f58477e8e81020aea0,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005148,UASSB_00041066,SRC002,smp_170:thumbtack,SRC002_packages.tar.gz,packages/smp_170/thumbtack,available,EXACT_TO_PRESERVED_SNAPSHOT,78ad2b00d04118f99a4fa3961d68bbd265ee422aedc4e06add63ab9b67422b39,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001038,UASSB_00041067,SRC002,smp_170:tidal,SRC002_packages.tar.gz,packages/smp_170/tidal,available,EXACT_TO_PRESERVED_SNAPSHOT,0401cfb093d0890e16e93d13c17e5b31e6d8ed454e0e5f82c66e70b19d91fee7,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001511,UASSB_00041075,SRC002,smp_170:turo,SRC002_packages.tar.gz,packages/smp_170/turo,available,EXACT_TO_PRESERVED_SNAPSHOT,98d96251bf6285276334fa8923d3c73b8f368a47fab3419c595e4a32ce180905,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005070,UASSB_00041086,SRC002,smp_170:upstash,SRC002_packages.tar.gz,packages/smp_170/upstash,available,EXACT_TO_PRESERVED_SNAPSHOT,2db6beb09030b23263c28ee28bc098046a0f5499b165dc4e9cf1ba8cb5baaac8,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_002684,UASSB_00041088,SRC002,smp_170:vanguard,SRC002_packages.tar.gz,packages/smp_170/vanguard,available,EXACT_TO_PRESERVED_SNAPSHOT,a7d8ac691ca90a85fc3ff3f3d0c5e9f74c7e5c443dcb315faa00e4a3d2f4dba9,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003177,UASSB_00041090,SRC002,smp_170:vercel,SRC002_packages.tar.gz,packages/smp_170/vercel,available,EXACT_TO_PRESERVED_SNAPSHOT,182ace8f3aa28dc32ea6ded98a6afc1ff0ad7a6341e437d41240d741efde8112,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001628,UASSB_00041092,SRC002,smp_170:vrbo,SRC002_packages.tar.gz,packages/smp_170/vrbo,available,EXACT_TO_PRESERVED_SNAPSHOT,df929c48b7917141cae44ff1fe903dc79522fa56d1f1b028c4843ccfe93bb03b,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004271,UASSB_00041095,SRC002,smp_170:walgreens,SRC002_packages.tar.gz,packages/smp_170/walgreens,available,EXACT_TO_PRESERVED_SNAPSHOT,f44e6475c72dfe374f8c63ae37c9d5c896ac6536f5a6a3f90865ed581d850813,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_002615,UASSB_00041100,SRC002,smp_170:webflow,SRC002_packages.tar.gz,packages/smp_170/webflow,available,EXACT_TO_PRESERVED_SNAPSHOT,228d045bb6cbd7b0e0625776bd55895775eafa0ff598ea91cea159b700ced535,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001506,UASSB_00041105,SRC002,smp_170:wish,SRC002_packages.tar.gz,packages/smp_170/wish,available,EXACT_TO_PRESERVED_SNAPSHOT,579d1840b2bd779bfba5db9daf81bfe7acc872ddb99009f2290fa0858c4b06db,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001980,UASSB_00041116,SRC002,smp_170:yourmechanic,SRC002_packages.tar.gz,packages/smp_170/yourmechanic,available,EXACT_TO_PRESERVED_SNAPSHOT,a67cbb1c1a81ca9e175a18d56e5173455124d959e97de0ff636861795b9617a8,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005838,UASSB_00041120,SRC002,smp_170:zapier,SRC002_packages.tar.gz,packages/smp_170/zapier,available,EXACT_TO_PRESERVED_SNAPSHOT,6114defbc0136ef743d7d25e2090dbee904b11ec7f6ad70cf105e39fe040c582,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005259,UASSB_00041121,SRC002,smp_170:zappos,SRC002_packages.tar.gz,packages/smp_170/zappos,available,EXACT_TO_PRESERVED_SNAPSHOT,4661a72fbcec17b394723b29d81c2a22a624f1b0ccb94b10e2c16b2fa3ffd39d,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003688,UASSB_00041124,SRC002,smp_170:zeplin,SRC002_packages.tar.gz,packages/smp_170/zeplin,available,EXACT_TO_PRESERVED_SNAPSHOT,64d61cc7d994c29f0191029784d266e037104ff55016d131f231898da07faf31,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005083,UASSB_00041127,SRC002,smp_170:zoho-crm,SRC002_packages.tar.gz,packages/smp_170/zoho-crm,available,EXACT_TO_PRESERVED_SNAPSHOT,da616bfa6aeaf4532c0f2bdbd4844a23840d2ce9b57cce5223b46c47b86b30d3,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001725,UASSB_00041128,SRC002,smp_170:zoom,SRC002_packages.tar.gz,packages/smp_170/zoom,available,EXACT_TO_PRESERVED_SNAPSHOT,0480a081d5cc03870382d6392e4ef18acf6e6b2413dcfd1d95e352b897e04001,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005876,UASSB_00041138,SRC002,smp_1710:web-build,SRC002_packages.tar.gz,packages/smp_1710/web-build,available,SANITIZED_NOT_BIT_IDENTICAL,97915ee41ccc74f26ef01ba2a37f9b67724bec80c18f415b397d1da254b81c32,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001651,UASSB_00042315,SRC002,smp_1881:nanobanana-base,SRC002_packages.tar.gz,packages/smp_1881/nanobanana-base,available,SANITIZED_NOT_BIT_IDENTICAL,f26a4b3af8e24c794e06d8afd86a5d83ab66186fff53e3616cf52a66702745bd,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003376,UASSB_00045628,SRC002,smp_2332:context7,SRC002_packages.tar.gz,packages/smp_2332/context7,available,EXACT_TO_PRESERVED_SNAPSHOT,0bbcbc9d4e8825ca54ffc427c6280f3a0b2e7cc4398ed2913e08d4391168b336,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006531,UASSB_00045716,SRC002,smp_2343:gemini-image,SRC002_packages.tar.gz,packages/smp_2343/gemini-image,available,EXACT_TO_PRESERVED_SNAPSHOT,e275f9c7a573625fc0655e33166c279585f2119e02739d3074620e7415505de5,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_000536,UASSB_00045858,SRC002,smp_2362:codex-chat,SRC002_packages.tar.gz,packages/smp_2362/codex-chat,available,EXACT_TO_PRESERVED_SNAPSHOT,e6d3076cf1ad507f613cda281ca7a9948f0cbcfdaecccfbe8169a652cf108ffa,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004520,UASSB_00045861,SRC002,smp_2362:codex-tools,SRC002_packages.tar.gz,packages/smp_2362/codex-tools,available,EXACT_TO_PRESERVED_SNAPSHOT,61e74e7161687b7c82dc16adffd18b5dd271cebc1906554c9ca29314f54497d6,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006373,UASSB_00045964,SRC002,smp_2362:terra-data,SRC002_packages.tar.gz,packages/smp_2362/terra-data,available,SANITIZED_NOT_BIT_IDENTICAL,f055bd0d3612509cf7b6cc9172003deaa2b9bc05b0a9a4f5c3e5579cf2475997,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_002341,UASSB_00046137,SRC002,smp_2370:hive-mind-advanced,SRC002_packages.tar.gz,packages/smp_2370/hive-mind-advanced,available,EXACT_TO_PRESERVED_SNAPSHOT,43c7e09cb09ffd5c619ba2bebe4a96917308170d95cbf52044df3695803930c8,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_000511,UASSB_00047140,SRC002,smp_2485:full_upload_injected_pptx_skill,SRC002_packages.tar.gz,packages/smp_2485/full_upload_injected_pptx_skill,available,EXACT_TO_PRESERVED_SNAPSHOT,e51964b8ad9d76f17c8192d86aaedd5251ae22f8cfd5344d25931c35336b8259,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004539,UASSB_00047141,SRC002,smp_2485:url_injected_pptx_skill,SRC002_packages.tar.gz,packages/smp_2485/url_injected_pptx_skill,available,EXACT_TO_PRESERVED_SNAPSHOT,48f321a45a982f9bc62ef5559a3129450a123801f093623038061579ea9e668e,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007422,UASSB_00047821,SRC002,smp_2559:hello,SRC002_packages.tar.gz,packages/smp_2559/hello,available,EXACT_TO_PRESERVED_SNAPSHOT,f71b4cbfe184f46aabda19b4658d619ca4662e2b281189ec6247e458a67d563f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006208,UASSB_00048526,SRC002,smp_2663:ai-truthfulness-enforcer,SRC002_packages.tar.gz,packages/smp_2663/ai-truthfulness-enforcer,available,EXACT_TO_PRESERVED_SNAPSHOT,c255822b7b0debfbcc6407c652f9fa3bb8c595393312ee9cb7c2ef0db543c39f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007263,UASSB_00048564,SRC002,smp_2670:weekly-plan,SRC002_packages.tar.gz,packages/smp_2670/weekly-plan,available,EXACT_TO_PRESERVED_SNAPSHOT,d13ffe11b00ed946431cbca675abf89faaf3da01aad262219809359f3a145890,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005375,UASSB_00049858,SRC002,smp_2795:email,SRC002_packages.tar.gz,packages/smp_2795/email,available,EXACT_TO_PRESERVED_SNAPSHOT,25b1ae99be906e8eb82a9b29e5da6400cd12d52c64f63def3a6210e404830a7a,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_000757,UASSB_00051769,SRC002,smp_3101:setup-claude-skills-for-web,SRC002_packages.tar.gz,packages/smp_3101/setup-claude-skills-for-web,available,EXACT_TO_PRESERVED_SNAPSHOT,b3c88a0ecd73ff293c3bcbada032461af41ebe544a49735d7b084ca68289bfb7,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004314,UASSB_00054853,SRC002,smp_3588:browser-automation,SRC002_packages.tar.gz,packages/smp_3588/browser-automation,available,EXACT_TO_PRESERVED_SNAPSHOT,ddb814d7b014dba360d9fb93763bbf6beb795e9627c1324015598c637083c147,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
,,SRC002,smp_3604:dexter,SRC002_packages.tar.gz,packages/smp_3604/dexter,available,EXACT_TO_PRESERVED_SNAPSHOT,3e5a05b168f292efe0cb031277cbb6c713d700e0708715b7135a6495cfe96847,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,false,true
ASB04_004356,UASSB_00055555,SRC002,smp_3639:network-conftest-generator,SRC002_packages.tar.gz,packages/smp_3639/network-conftest-generator,available,EXACT_TO_PRESERVED_SNAPSHOT,f5fec7ef975d79e34ed66f51776cec2e8d95b7a89dabed0f99e1ff2ef14b358d,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004136,UASSB_00056209,SRC002,smp_3764:analytics,SRC002_packages.tar.gz,packages/smp_3764/analytics,available,SANITIZED_NOT_BIT_IDENTICAL,09d139084d9babedcb39731dfdef4bc5399b7f519a2718911940caf4fb01af6f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003489,UASSB_00059509,SRC002,smp_413:hooks-automation,SRC002_packages.tar.gz,packages/smp_413/hooks-automation,available,EXACT_TO_PRESERVED_SNAPSHOT,205238f805b53424f5c7d1a67c4908bd6198487274c0c31328f9f2df4dd8d036,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004252,UASSB_00061704,SRC002,smp_4367:page,SRC002_packages.tar.gz,packages/smp_4367/page,available,EXACT_TO_PRESERVED_SNAPSHOT,0a493e64b0d451ae875f015e05bb9444cd31f0e1b5c3e8fdec99b32e6dd5c956,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003000,UASSB_00061890,SRC002,smp_4412:agentic-jujutsu,SRC002_packages.tar.gz,packages/smp_4412/agentic-jujutsu,available,EXACT_TO_PRESERVED_SNAPSHOT,b6c0ed6afeed60637442774a579b6cfabe2bb50c8a632e3a666f9a266968e9be,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_002842,UASSB_00063697,SRC002,smp_4712:infra-tester,SRC002_packages.tar.gz,packages/smp_4712/infra-tester,available,EXACT_TO_PRESERVED_SNAPSHOT,8641370fcef245f84ec2d1b1c17e56b68353291ae1b41dcc0884302078d7cc17,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_000439,UASSB_00063959,SRC002,smp_4727:my-skill,SRC002_packages.tar.gz,packages/smp_4727/my-skill,available,EXACT_TO_PRESERVED_SNAPSHOT,15e00503d6967d007b43c63a9d60a7e73ed4ed9a4130499ea8f91aff924f6a4d,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001630,UASSB_00063983,SRC002,smp_4729:ccw-maven-setup,SRC002_packages.tar.gz,packages/smp_4729/ccw-maven-setup,available,EXACT_TO_PRESERVED_SNAPSHOT,7af2b44d44695583f84e2ea95793d5355adcd260be6500c966ef20b4298a45d8,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003374,UASSB_00065140,SRC002,smp_4914:graphics-api,SRC002_packages.tar.gz,packages/smp_4914/graphics-api,available,EXACT_TO_PRESERVED_SNAPSHOT,62d57ea3afc364810a398f28990fb44f3a4d5f9b665691eb6f5064dfbe9b35dd,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003158,UASSB_00065435,SRC002,smp_4977:runpod-ops,SRC002_packages.tar.gz,packages/smp_4977/runpod-ops,available,EXACT_TO_PRESERVED_SNAPSHOT,97921b0953aa699841b2df01033e5a642faf9b2863692aab3c81370381de24d6,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004922,UASSB_00074095,SRC002,smp_6028:slack-bridge,SRC002_packages.tar.gz,packages/smp_6028/slack-bridge,available,EXACT_TO_PRESERVED_SNAPSHOT,b637da7d08c8def5777019be144196b61e6a296544f830fd442d392003292567,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004098,UASSB_00075841,SRC002,smp_6344:chrome-devtools,SRC002_packages.tar.gz,packages/smp_6344/chrome-devtools,available,EXACT_TO_PRESERVED_SNAPSHOT,f1fe7cc2418d491dfe3bf7a47fffc8bfc12e6cfb9103d82c420f8ded2adc9df2,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005641,UASSB_00082923,SRC002,smp_716:stealth-ghosting,SRC002_packages.tar.gz,packages/smp_716/stealth-ghosting,available,EXACT_TO_PRESERVED_SNAPSHOT,8b4ed2eb13ac0496559baa8a50b7ec2816159c27fa5be536dbd13c1d8176cf5c,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004620,UASSB_00082924,SRC002,smp_716:stealth-ops,SRC002_packages.tar.gz,packages/smp_716/stealth-ops,available,EXACT_TO_PRESERVED_SNAPSHOT,fcec972d90bd7af15520534020878e65a6a33ae214033725748ac5fb81471ef6,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006885,UASSB_00083554,SRC002,smp_7251:flow-nexus-neural,SRC002_packages.tar.gz,packages/smp_7251/flow-nexus-neural,available,EXACT_TO_PRESERVED_SNAPSHOT,0dd3ffab62adc4d99b76c244d2e11efe71157d426d9cff5e184e1a5f871af771,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_006196,UASSB_00084141,SRC002,smp_7332:idea-skill,SRC002_packages.tar.gz,packages/smp_7332/idea-skill,available,EXACT_TO_PRESERVED_SNAPSHOT,627ea40f59d01fab1a1ba4959fc4445330ee809c6bb759bdc90a7ab2ee16454f,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_001380,UASSB_00086348,SRC002,smp_7676:oh-notes,SRC002_packages.tar.gz,packages/smp_7676/oh-notes,available,EXACT_TO_PRESERVED_SNAPSHOT,7228fc1dd9f61b9a9b304da64e320804db5f4439faad0b83a8cda188bd00c8e1,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005680,UASSB_00088112,SRC002,smp_7843:updating-neon-logos,SRC002_packages.tar.gz,packages/smp_7843/updating-neon-logos,available,EXACT_TO_PRESERVED_SNAPSHOT,7c683a495e24cc4dd6e7dca8582bb4ac68f889166715c468283c64aa0d35185c,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003615,UASSB_00089489,SRC002,smp_7974:load-skills,SRC002_packages.tar.gz,packages/smp_7974/load-skills,available,EXACT_TO_PRESERVED_SNAPSHOT,eb7d49e2468f972036837b5e901e7d6ce438c025dcb5aa051f6e579b6f112ad8,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_003439,UASSB_00091952,SRC002,smp_8313:twitter_poster,SRC002_packages.tar.gz,packages/smp_8313/twitter_poster,available,EXACT_TO_PRESERVED_SNAPSHOT,6db6d5d53320ae153d81946b4d4848fbcb0c8d039944a54d4766cae1fd15f0a2,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004303,UASSB_00092658,SRC002,smp_8380:cc10x-router,SRC002_packages.tar.gz,packages/smp_8380/cc10x-router,available,EXACT_TO_PRESERVED_SNAPSHOT,f33b9eb1e5915761ca4e5c723eb36ba878b1d94d017bc6160c6fda2b52302165,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007158,UASSB_00093119,SRC002,smp_8452:flow-nexus-platform,SRC002_packages.tar.gz,packages/smp_8452/flow-nexus-platform,available,EXACT_TO_PRESERVED_SNAPSHOT,46865a60e8b69750293eae3b690061f9fdc30d899c2157e9d0c001cc304dd487,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_007298,UASSB_00094371,SRC002,smp_8593:worker,SRC002_packages.tar.gz,packages/smp_8593/worker,available,EXACT_TO_PRESERVED_SNAPSHOT,ba9a1f7ffa26cc1cc3455bb12f9b2a10fcec1f844bc0667b53f76f59bfe11470,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_005143,UASSB_00095062,SRC002,smp_866:lark-agent-simple,SRC002_packages.tar.gz,packages/smp_866/lark-agent-simple,available,EXACT_TO_PRESERVED_SNAPSHOT,538c1708d4f311761a546871c9147ad67599d78522f2bddcd007104fbb703230,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
ASB04_004850,UASSB_00095184,SRC002,smp_8691:doc-scraper,SRC002_packages.tar.gz,packages/smp_8691/doc-scraper,available,EXACT_TO_PRESERVED_SNAPSHOT,ba886d6a61a83715ffbaa4a64e06fb5afacffd166bda8275e58e745fdc4a86b7,bf2532cb0e7fd3a76a2cf1bbb53cff1cd77fe67b3f152f802c084ef196860ed5,true,true
